customer_unique_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_code
1a52f930271224cc58f137025140d0d5,56,1,8.00,1,1,1,111
90c312d2299d36c16bbaa3d717b3dfba,56,1,8.00,1,1,1,111
cfc22b871e8ad099b0aa9712dffee9ef,56,1,8.00,1,1,1,111
ed38f65405c6e220fe7d51fee8e02305,56,1,8.00,1,1,1,111
8a4fee7db73ccd4a26a67ab745ba6e12,41,1,8.00,1,1,1,111
db81ac402531dfc86f479a19e88f20fd,41,1,8.00,1,1,1,111
e8157273fb1632f742c9df3daa6357aa,41,1,8.00,1,1,1,111
03fbe2c196c3f0812a34c264dcc617a2,48,1,8.00,1,1,1,111
925b342758b38ece96f9fd70f55f51e4,41,1,8.00,1,1,1,111
a5738ff6026ddeee2cb18beb0aeabeb2,41,1,8.00,1,1,1,111
969e70114da622b7dbf67164497a279a,41,1,8.00,1,1,1,111
0d83b1f69cce44c6b8401433a2490be6,41,1,8.00,1,1,1,111
1fc8630d25cd738b571a0acc08c2eff7,42,1,8.00,1,1,1,111
5b6d9e07623d590dc2bca9d345e04072,42,1,8.00,1,1,1,111
3062bdce438d3d55da73b1cb60d328d3,42,1,8.00,1,1,1,111
b7ffb665ff10cf09ed37bf18682a9f5a,42,1,8.00,1,1,1,111
c7e7c9292cbefb5a73573095f0ff21a6,42,1,8.00,1,1,1,111
c8a8ad6bd2023625940fd80137b53423,42,1,8.00,1,1,1,111
4656b3fa1f47c6d0a513e9eedfaaeeec,43,1,8.00,1,1,1,111
31c733afaf6875ccb2a96b7d5cb79b64,43,1,8.00,1,1,1,111
50c7adf7c25188cf27f66e1cfe278fad,43,1,8.00,1,1,1,111
5192c897072033288df55bd01b0e5737,43,1,8.00,1,1,1,111
23c77f83f3c1b81420911c38579b8766,43,1,8.00,1,1,1,111
2de521d3fd097acfbd5bed9c7b9ed0d0,43,1,8.00,1,1,1,111
a14b178930d5095e2beda5ffa0641e7a,43,1,8.00,1,1,1,111
a393318d105b41e17b2b04716731d17e,43,1,8.00,1,1,1,111
a9b026c8fe47c00c02d1eac79fb78cec,43,1,8.00,1,1,1,111
addbdb6a87401fca750e8aa543641232,43,1,8.00,1,1,1,111
7e49d5a69b6825991678c670e495f1b1,44,1,8.00,1,1,1,111
096dc12ce4dbdbcf4bf71eed9fc3a4cd,44,1,8.00,1,1,1,111
d35ff7e26bfdc97d1e57191f1438fcfd,44,1,8.00,1,1,1,111
c573caf2e2c12c731885273e03dc5471,44,1,8.00,1,1,1,111
4400e681a699edfa0228e7a79cd3a945,44,1,8.00,1,1,1,111
46f8480c92b05fd97e37974a582df787,44,1,8.00,1,1,1,111
95b91c055d768572e82f253201adf513,44,1,8.00,1,1,1,111
ba5b89861d3366860b9166e90706a09f,44,1,8.00,1,1,1,111
c930c68b5708cde0edd9bf90db256ea3,45,1,8.00,1,1,1,111
d4b356ab08407f5d51f04f13071b43cd,45,1,8.00,1,1,1,111
2381aabb8ad1faa91c14e6200ffab4a1,24,1,8.00,1,1,1,111
25f538d53ef3c2b84b94b5114e953c7a,24,1,8.00,1,1,1,111
158c2c6ac52858985007be2baa3abcd1,24,1,8.00,1,1,1,111
19f79a2e7708ffa5d3cc9ca72b416533,24,1,8.00,1,1,1,111
031aa5ac6d8d997b03e739c47752aac3,24,1,8.00,1,1,1,111
c01564f6ced87418ab8821304f4f0cfe,24,1,8.00,1,1,1,111
d8870510ff9a80e33b040a7f7052c289,24,1,8.00,1,1,1,111
30a006c7675f240d560544390f1a9b8c,24,1,8.00,1,1,1,111
462bdc23a9aeccf92dc12e5893e54c30,24,1,8.00,1,1,1,111
491957a3de1bf787fca9e9af19b1e30a,24,1,8.00,1,1,1,111
ec9a70abc61e9e4fec7925e23e7cc8c2,24,1,8.00,1,1,1,111
c9c95b3008a12b91d3597b86d704f5d7,25,1,8.00,1,1,1,111
702b073491f360532059ba3dec84492f,25,1,8.00,1,1,1,111
7249013c9e600dd351fbb2c074d85c6b,25,1,8.00,1,1,1,111
06ec3677cee4b59c27b290bf07288bf5,25,1,8.00,1,1,1,111
29a42800a23063e555b08f02bbabb3f3,25,1,8.00,1,1,1,111
f601e000754b54851347b0b14ca81a17,56,1,8.00,1,1,1,111
f18411d7b672c537a95a716f13fc0b17,56,1,8.00,1,1,1,111
8a8aa3de098cdfe04dafc3086a88caa0,56,1,8.00,1,1,1,111
85bef48ea3240619e6971a9c676d7807,56,1,8.00,1,1,1,111
4ff5594bb250c1c1d63f662829a68fab,56,1,8.00,1,1,1,111
598ad1542aeb657622689fecf1c3d476,55,1,8.00,1,1,1,111
22fc43805362081852900eab46ec116b,25,1,8.00,1,1,1,111
188fef954caac5f041726349d2bd8a6e,25,1,8.00,1,1,1,111
b871ca8d7294f56a642da903e76f22de,25,1,8.00,1,1,1,111
a2c849f289065fe4cfe65b094aad297f,25,1,8.00,1,1,1,111
452cbe60d90609f553b9a2be5b3f69fe,25,1,8.00,1,1,1,111
305726b8672a266ba5997fcdc9403c61,25,1,8.00,1,1,1,111
4cb9a0c69594489bc5bf3ab2befa899d,25,1,8.00,1,1,1,111
330ca5e049b32835732e86fdf8402418,26,1,8.00,1,1,1,111
4512070eeda071f62cde3a31ded19f8e,26,1,8.00,1,1,1,111
45afd57c6d54e4ed051848bca25ea414,26,1,8.00,1,1,1,111
48a3c002c371b3cc51ddb3117c1daf02,26,1,8.00,1,1,1,111
54e488dabb575f7fbdb4dea2060f688b,55,1,8.00,1,1,1,111
481a3e4c07971c950ac25f7317ac421b,55,1,8.00,1,1,1,111
4ca02c9c06a4661aa27e4f15655a0134,55,1,8.00,1,1,1,111
b8fbbfbb999eada7bea124f324481dca,55,1,8.00,1,1,1,111
b541410bf6a43ea5919ccdbe0d74006e,55,1,8.00,1,1,1,111
c64b3c04a6122794a85f5aa1c304e815,55,1,8.00,1,1,1,111
edb5029b53a98b8cf94c444a52f50ee0,55,1,8.00,1,1,1,111
3553fcbd8e28065afd428c86bb82e07c,54,1,8.00,1,1,1,111
47828660b4aa2c38f57dee5d28805c40,54,1,8.00,1,1,1,111
256c60dd0c544c43f8519330a48b427f,54,1,8.00,1,1,1,111
1a25021583393531afe88dfddcebc9cc,54,1,8.00,1,1,1,111
6beb50c4bfec8dfbfdd1d12d4d75b529,54,1,8.00,1,1,1,111
73fccc8e15106280b72157472628a291,53,1,8.00,1,1,1,111
108a66846771910748a726a8073ee888,53,1,8.00,1,1,1,111
dfae4f86093ca47b98a483eaedb23667,53,1,8.00,1,1,1,111
c63a8c4fb13043a3fbe33bd17c69d17d,53,1,8.00,1,1,1,111
d6804e06d2d8befcde49c46cf7e8ad3c,53,1,8.00,1,1,1,111
e5d666c254dc4f4d7f205213e00b0cff,52,1,8.00,1,1,1,111
8eb54bbb77e7ed209d1c98cb9d05cff6,52,1,8.00,1,1,1,111
ac520dc7cb6f47563c95f9f2324a567c,52,1,8.00,1,1,1,111
8ad7111372b29f1c16ad00c2c3d93d75,52,1,8.00,1,1,1,111
457e83b0e1fe8fa1d67711e8306edba0,52,1,8.00,1,1,1,111
f437f2cc0e091dfc91cfabd06ac99981,52,1,8.00,1,1,1,111
f90479482163c5c3e4a43c77285d7b49,52,1,8.00,1,1,1,111
21cdfc6b2c123f648c56fc6080a929fb,52,1,8.00,1,1,1,111
0820b88e46f48599042bd627fe954b66,52,1,8.00,1,1,1,111
1afc7562135a94acde58e6a7665ef4ac,52,1,8.00,1,1,1,111
a53001b98f0402247da48e45f06bfb20,51,1,8.00,1,1,1,111
95bd309ddef95bbc768da65506e6d5bb,51,1,8.00,1,1,1,111
6a691cee3813cbd75a18516f954b035a,51,1,8.00,1,1,1,111
66e775ac24247ce2c55890a835fb0484,51,1,8.00,1,1,1,111
77a63731fc358f68a5ce26211fc340a8,51,1,8.00,1,1,1,111
63090a16cf5072baf04479c8adb04a46,51,1,8.00,1,1,1,111
4174ad8f46584ecee8f8acd307379ddb,51,1,8.00,1,1,1,111
3b31019152f7496d3f22bb0e6f26ec1d,51,1,8.00,1,1,1,111
41231c4f7dd28899b2a284c1f523366d,50,1,8.00,1,1,1,111
46c39f459f31460d361db4ccc6d6fa52,50,1,8.00,1,1,1,111
2c483e035da87ae2b8c9344e51484e9f,50,1,8.00,1,1,1,111
2af8c2a2069e09b34328ef7cf19dc1f7,50,1,8.00,1,1,1,111
68b228fb72285c850bd288b1a6525625,50,1,8.00,1,1,1,111
d3b0732fcd6b002c3ad8364802840125,50,1,8.00,1,1,1,111
bd37f43b2dce7b70028c686513bf4d9d,50,1,8.00,1,1,1,111
f9587d91abceb88cb43a144b5123188f,50,1,8.00,1,1,1,111
f7e28f830383c4c1eb60f8c067e95c9b,50,1,8.00,1,1,1,111
f6c4d343f3e95e7577f3a7ebe3883b73,50,1,8.00,1,1,1,111
fe2b59e981d95ca01c7aa87b26199e2c,49,1,8.00,1,1,1,111
efe3565a80fc9f9cb39c28c88ee17c23,49,1,8.00,1,1,1,111
9810cc6cdb6853ab93348af627d47050,49,1,8.00,1,1,1,111
95742dcc3166c2d4aa27a4e9b68cd628,49,1,8.00,1,1,1,111
9106c4b8ec49b76e2d2e88087eedcb28,49,1,8.00,1,1,1,111
8de1b31e5f6d5dc6af382c13947816bd,49,1,8.00,1,1,1,111
3b2ba597f7abee805bebbb2ee4aa0faa,49,1,8.00,1,1,1,111
3eae186f055f4487b4fe7eb48eb9620a,49,1,8.00,1,1,1,111
d2f28957708c477204aaddbad2f2c37c,49,1,8.00,1,1,1,111
1612e8679bfb8e8b5a2f35400282af03,49,1,8.00,1,1,1,111
6155d614719b2eccd46655e8a8d05942,49,1,8.00,1,1,1,111
787e5aa70402379d3a5a8176095d9990,49,1,8.00,1,1,1,111
6e20b22b5f974a9491fedcca99e33546,48,1,8.00,1,1,1,111
753fd2847cd950be551bee66c494d8f1,48,1,8.00,1,1,1,111
b3392d0eab758cb77860a4964de09ae6,48,1,8.00,1,1,1,111
1984d35844b8163e4013976a2ad96170,48,1,8.00,1,1,1,111
50344414b85e2dc2ef9fc59c456aab28,26,1,8.00,1,1,1,111
03459ab284a12b6d17eaf5b9c1c5b357,48,1,8.00,1,1,1,111
01940bd0ea09e8cbbeb24452e58dcb0e,48,1,8.00,1,1,1,111
4839d0a5981dbf7b6eeb30c0fa5678d5,48,1,8.00,1,1,1,111
481b92cf4d0d566a5fac800ee98ddeb6,48,1,8.00,1,1,1,111
f0bc93e644b830e9d4483a9ebccec525,30,1,8.00,1,1,1,111
d43e7cbf7354f1f46a7a1b30701017b3,48,1,8.00,1,1,1,111
c84c181b8a6b3bd195f64cb1b0e40c34,48,1,8.00,1,1,1,111
c47ec91fad63554dd8fe3e33188faf7d,48,1,8.00,1,1,1,111
c162adcfa9cdc729ccea19ed898d7e6b,48,1,8.00,1,1,1,111
e72ee53d1e985b90b87643008e86518a,47,1,8.00,1,1,1,111
bc985825f87c926fd2f0b110c8e260af,47,1,8.00,1,1,1,111
bb35282e354b23329f34320a71628a04,47,1,8.00,1,1,1,111
dc322a386256164c01fc74e510ca3187,47,1,8.00,1,1,1,111
a39447eee91a5da5d34e5d0b971ca1eb,47,1,8.00,1,1,1,111
635dc2021a0b885018529be5111195d0,69,1,8.00,1,1,1,111
8265ba085d6d2ea4bd762a40c59b321a,68,1,8.00,1,1,1,111
71334060b76654cc2d3fedf3bfe0873e,68,1,8.00,1,1,1,111
226d068d5739851b23c3fa5bd9b7c266,68,1,8.00,1,1,1,111
521e82a43f447e62addb142d55239769,68,1,8.00,1,1,1,111
50605c81f77a2171191dffee444613b2,68,1,8.00,1,1,1,111
cc5848e89357ee881fd8f1eaac6f2b49,68,1,8.00,1,1,1,111
d8c307f8746de04aba2c026bf7e40b8e,68,1,8.00,1,1,1,111
d81dbd4dc9b664a04992e700e8d6dca6,68,1,8.00,1,1,1,111
d67a0777f0d15d5207f518df81d26809,68,1,8.00,1,1,1,111
905a884941b7434309e552100e208dc3,67,1,8.00,1,1,1,111
8ea5de78222841571f917ade2af8e9e6,67,1,8.00,1,1,1,111
8ea2ec4064078eab4e0b38ee7779aa99,67,1,8.00,1,1,1,111
9784bdc3e035fe7e3e8e0b42bebe4796,67,1,8.00,1,1,1,111
811459d2ae60f5c3affc92682010617d,67,1,8.00,1,1,1,111
80aca08aae577d2772b22fea69d2eb0a,67,1,8.00,1,1,1,111
45ae8b71b39bd06b92e607944ff5b028,67,1,8.00,1,1,1,111
4455eec1f6e21d99baad7f67d875a2d8,67,1,8.00,1,1,1,111
f156ecff8cfeef747e99c7b70a1c8c71,67,1,8.00,1,1,1,111
fc3f6434a6691c0658a73df9dc86d790,67,1,8.00,1,1,1,111
2d70122b10e149b79bd68eb134e692cd,67,1,8.00,1,1,1,111
21ae07e16a47e3fed94214fe683e97d9,66,1,8.00,1,1,1,111
ea570b4a79a1f4c686d41cf2570a8781,66,1,8.00,1,1,1,111
f44351aec9f0af49773112d6af032be2,66,1,8.00,1,1,1,111
88384ec160635fc5e173a65201e68053,66,1,8.00,1,1,1,111
7db0af1dd699f4a8dc069b7b8a7220d0,66,1,8.00,1,1,1,111
796cc5c052e5048768d67088c4ba1a4e,66,1,8.00,1,1,1,111
650c3cbdbc5b0bf3c0885e9b97a9bdee,66,1,8.00,1,1,1,111
40f782391f3127f62dda62d6f4be2e31,66,1,8.00,1,1,1,111
06038c34a42717cdd6dc54b8bb0e6548,65,1,8.00,1,1,1,111
84c6b62a0ae42363ad632eff734eec12,65,1,8.00,1,1,1,111
ff8eddc3ff272a5724e2ac6635cb7df2,64,1,8.00,1,1,1,111
a820910278fe5be7cd2b88b99c27bf4e,64,1,8.00,1,1,1,111
be5b965f788181a964dce407b5334d15,64,1,8.00,1,1,1,111
e2144ff7214c1f09fbfbd8c6c65915dd,64,1,8.00,1,1,1,111
dc346a06c99541e0d240bb1bf0967009,64,1,8.00,1,1,1,111
db03f5d6cbe86098fe06a3e26d6b4c6e,64,1,8.00,1,1,1,111
26b177a2f8eddb2c4fd57ff782acf2d5,64,1,8.00,1,1,1,111
85dd6b4f5819c17f3694b42d01c64291,64,1,8.00,1,1,1,111
5f25063bd0fd1006d687a2565ec6964a,64,1,8.00,1,1,1,111
727fd1637068f738000769f328ccbe4c,64,1,8.00,1,1,1,111
0180d29fed77d26d59490f37198514a1,63,1,8.00,1,1,1,111
38cdf86d0010a03bfe6d759e51f1cedd,63,1,8.00,1,1,1,111
c3086306842a35505c0d74c425b4dff0,63,1,8.00,1,1,1,111
9c4e9cdeb7afe29d1395506e385c468b,62,1,8.00,1,1,1,111
685abc1eaf4a2aeb07064bb55f071088,62,1,8.00,1,1,1,111
74d6e3df517f4a076bd8ae47b0bc3d48,62,1,8.00,1,1,1,111
620752c95eb8eebec0de7b53ce069e79,62,1,8.00,1,1,1,111
5f85be15539267e9fcbc5d6f5d1ff206,62,1,8.00,1,1,1,111
327b3e0e7c587528d5a3255555c132ab,62,1,8.00,1,1,1,111
31e34c9568c4675478a694c317cad2d5,62,1,8.00,1,1,1,111
4db005ae588356c526a21122bb436852,62,1,8.00,1,1,1,111
ef543410650635c64cf3193370ebb765,62,1,8.00,1,1,1,111
f55f92b28e828938355dfb6053dfaeb4,62,1,8.00,1,1,1,111
2d5be5b4d4a603856911a03bb0dc8d0f,62,1,8.00,1,1,1,111
080acede34dc0ae044967011924a273a,62,1,8.00,1,1,1,111
162ef1b14a57c9f532a3211e15e15103,62,1,8.00,1,1,1,111
026cc430843b605b4b5515751f4fe5d3,62,1,8.00,1,1,1,111
74aa7b3870366f21c0d805cf437aab22,26,1,8.00,1,1,1,111
f1e792f1f42a33314fbaedefe2aa7822,26,1,8.00,1,1,1,111
bd82ed91c46ac8415a451591823b41e2,26,1,8.00,1,1,1,111
e61f0f032bc92cadf0ec55f9c1c8b5ec,26,1,8.00,1,1,1,111
cdf5e0f0be96859e704094abff7ed5b2,26,1,8.00,1,1,1,111
c16bb123fd0f6a23dce5ff04d9f43436,26,1,8.00,1,1,1,111
9b1d4ea0e572459ee5e947abf3ca631d,26,1,8.00,1,1,1,111
9f8d795ab9d965e3c8b3bf9cbd913179,26,1,8.00,1,1,1,111
b8e1f9329cc7905afbbfb0f4d65086ba,26,1,8.00,1,1,1,111
1412a71cfa4f44a7e5473220f820b4d9,26,1,8.00,1,1,1,111
183ae197d39a50d6286b7abeac5f0675,27,1,8.00,1,1,1,111
2d55aacf7688e281b83de3ffaa61c058,27,1,8.00,1,1,1,111
0e3f036864658ee700ddaeb289c1aa9b,27,1,8.00,1,1,1,111
eb4a893ea8b36a4d88daeb9c433103d7,27,1,8.00,1,1,1,111
faf67caa1cf9020d82b7479672ffe66e,27,1,8.00,1,1,1,111
3123dc97347a751c4d825f45d6d6e4c0,27,1,8.00,1,1,1,111
35edcc3677135912a62091c6fc98a12d,27,1,8.00,1,1,1,111
52b09be0ba9316e29bcc8bf687612b19,27,1,8.00,1,1,1,111
84e608f9dafd94d0749f99368bec4ff5,27,1,8.00,1,1,1,111
622584559fe8aa050314bc38693a419e,27,1,8.00,1,1,1,111
86f640c7e3643b14b581bb1396422502,27,1,8.00,1,1,1,111
871090876d4f60c4c9935ff3eaf6d7ff,27,1,8.00,1,1,1,111
6e6a6567e76bd5bbc112d7d7f9a9c0e5,27,1,8.00,1,1,1,111
8cabd14272f05262621ffa151546bac6,27,1,8.00,1,1,1,111
937957cb1bc6deab6796d96f528d849d,27,1,8.00,1,1,1,111
cb844046ab848696a40b6f6935314030,27,1,8.00,1,1,1,111
38d65d91905088a7b7d5be3ac5a05509,28,1,8.00,1,1,1,111
0f53f9de97fd752db6a2c74a3bac5cf7,28,1,8.00,1,1,1,111
1b49ce51d99880de7810b867c49a2c6e,28,1,8.00,1,1,1,111
9ffb4406e0df3460c78afa4080f59738,28,1,8.00,1,1,1,111
1c5752d69b5a60e652b57fb87315e7c5,62,1,8.00,1,1,1,111
8e06c5fa3e89b2100b17357c309799da,28,1,8.00,1,1,1,111
980572a22792ed5926c8a3bef3847743,28,1,8.00,1,1,1,111
994cf0ee7af82a0fecac91a978eba7dc,28,1,8.00,1,1,1,111
73ab88904d8a605460b77ac0b8c14fc1,28,1,8.00,1,1,1,111
7611dc15468ce938cb03585bf51faad8,28,1,8.00,1,1,1,111
5ea07eb49d71317baa63658681ab1dbf,28,1,8.00,1,1,1,111
64faf0e0d5618314500d43f4c26f254e,28,1,8.00,1,1,1,111
1db803b751b472b524ed047aeec4fabd,61,1,8.00,1,1,1,111
1bbd9a63db6ed2bb12623de2b1ceb7c3,61,1,8.00,1,1,1,111
ca6b5d76c7639b07f879ea2c012320c8,61,1,8.00,1,1,1,111
cf5312d1e36fd9513965c68fe57619a3,61,1,8.00,1,1,1,111
bab658eee244ad35b14b1c67801aee03,61,1,8.00,1,1,1,111
f5f434147aa6cc5a6e7ddfa98c742368,61,1,8.00,1,1,1,111
7b13299286144c82451d495e7cb701f2,61,1,8.00,1,1,1,111
73a99c7a2c8a5a9bd05bf0c2b88f6bbe,61,1,8.00,1,1,1,111
5cc037ad2e2050e7b27fa7252c09c4ee,61,1,8.00,1,1,1,111
464ead365df0b5db3915541c6286ddd1,61,1,8.00,1,1,1,111
4426b6d342fe4e63125a979cc9de8e35,61,1,8.00,1,1,1,111
45d1f7df122e9fb5d8b3194f17f108f6,60,1,8.00,1,1,1,111
4b0bfdc7d4ca991497dd73b9cb340085,60,1,8.00,1,1,1,111
548a09978548d2e347d494793e34c797,60,1,8.00,1,1,1,111
2c0e05701aacff128ff6eade69e72f86,60,1,8.00,1,1,1,111
f7cb6525ea921db8a653633f798bf51f,46,1,8.00,1,1,1,111
86f16370f49070fc7fa10532c8d50c9f,46,1,8.00,1,1,1,111
6937b01fee2c290a613cf1725835c02c,46,1,8.00,1,1,1,111
64fb9d79b8ba2a50a9617b682054c912,46,1,8.00,1,1,1,111
3467e97ab367cc77d54f3b94ce52a801,46,1,8.00,1,1,1,111
8bc3746e85755be3cd732b6dbe4bc21a,28,1,8.00,1,1,1,111
886583680443fec2ba8b1426cc6facde,29,1,8.00,1,1,1,111
73583b6d8dd288a75e32766d0e532a4c,29,1,8.00,1,1,1,111
61d36066163dfcf83989f7d6edabaff6,29,1,8.00,1,1,1,111
166ec5dd3ecbfd90e6f4b58e37c73623,29,1,8.00,1,1,1,111
1b681ab145e46464c8bc53ee72c55ee8,29,1,8.00,1,1,1,111
0fd9b568c34096e7d1b68f52f9cfbb5c,29,1,8.00,1,1,1,111
